index,filename,base_tag,head_tag,base_tag_lines_txt,head_tag_lines_txt,edit_classification_truth,new_ct,obsolete_ct,reusable_ct,affected_cts,total_ct
28,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,"-		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.""	","+		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.	+					Exibe esta lista de diárias também ordenada pela data de chegada da solicitação na fase de autorização (após registrar o empenho).""	",LOW,0,5,0,"{'TC4', 'TC2', 'TC3', 'TC1', 'TC5'}",5
29,src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,"-		step 4 system ""Exibe a lista de diárias (solicitações) aptas para pagamento ordenado pelo numero da diaria em ordem crescente."" 	","+		step 4 system ""Exibe a lista de diárias (solicitações) aptas para pagamento ordenado pelo numero da diaria em ordem crescente.	+					Exibe esta lista de diarias também ordenada pela data de chegada da solicitação na fase de liquidação (após registrar o empenho).""	",LOW,0,1,3,{'TC4'},4
30,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario acessa o caso de uso atraves do menu."", 	-		""O sistema exibe a tela de solicitacao de diarias.""	","+	preCondition ""O usuário acessa o caso de uso através do menu."", 	+		""O sistema exibe a tela de solicitação de diárias.""	",LOW,0,67,0,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC45', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
31,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a opcao escolhida: viagem nacional - fora do estado (interestadual)."" 	","+		step 2 system ""Exibe a opção escolhida: viagem nacional - fora do estado (interestadual)."" 	",LOW,0,23,44,"{'TC46', 'TC66', 'TC51', 'TC61', 'TC48', 'TC50', 'TC59', 'TC53', 'TC57', 'TC62', 'TC45', 'TC54', 'TC58', 'TC60', 'TC67', 'TC65', 'TC55', 'TC56', 'TC49', 'TC47', 'TC64', 'TC52', 'TC63'}",67
32,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 4 system ""Exibe a opcao escolhida: estado."" ef[1]	","+		step 4 system ""Exibe a opção escolhida: estado."" ef[1]	",LOW,0,22,45,"{'TC46', 'TC66', 'TC51', 'TC61', 'TC48', 'TC50', 'TC59', 'TC53', 'TC57', 'TC62', 'TC54', 'TC58', 'TC60', 'TC67', 'TC65', 'TC55', 'TC56', 'TC49', 'TC47', 'TC64', 'TC52', 'TC63'}",67
33,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 6 system ""Exibe a opcao escolhida: cidade(s).""	","+		step 6 system ""Exibe a opção escolhida: cidade(s).""	",LOW,0,44,23,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC26', 'TC43', 'TC53', 'TC34', 'TC38', 'TC57', 'TC62', 'TC27', 'TC54', 'TC35', 'TC28', 'TC58', 'TC42', 'TC60', 'TC33', 'TC67', 'TC65', 'TC32', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC56', 'TC49', 'TC47', 'TC64', 'TC37', 'TC63'}",67
34,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 8 system ""Exibe a opcao escolhida: tipo de deslocamento.""	","+		step 8 system ""Exibe a opção escolhida: tipo de deslocamento.""	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
35,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 10 system ""Exibe a opcao escolhida: hospedagem.""	-		step 11 usuario ""Escolhe o tipo de periodo de afastamento.""	-		step 12 system ""Exibe a opcao escolhida: periodo de afastamento.""	-		step 13 usuario ""Informa as datas de afastamento, antes do ultimo dia de viagem."" af[3]	","+		step 10 system ""Exibe a opção escolhida: hospedagem.""	+		step 11 usuario ""Escolhe o tipo de período de afastamento.""	+		step 12 system ""Exibe a opção escolhida: período de afastamento.""	+		step 13 usuario ""Informa as datas de afastamento, antes do último dia de viagem."" af[3]	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
36,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 16 system ""Exibe a opcao escolhida: pernoite.""	","+		step 16 system ""Exibe a opção escolhida: pernoite.""	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
37,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 18 system ""Exibe a opcao escolhida: justificativa.""	","+		step 18 system ""Exibe a opção escolhida: justificativa.""	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
38,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 21 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s)."" af[5]	-		step 22 system ""Exibe os beneficiarios selecionados."" ef[5]	-		step 23 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s).""	-		step 24 system ""Confirma a existencia de conta para recebimento de diarias do servidor."" ef[2]	-		step 25 usuario ""Clica em confirmar."" af [4]	-		step 26 system ""Calcula o valor da(s) diaria(s) com as informacoes do formulario."" ef[3,4]	","+		step 21 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s)."" af[5]	+		step 22 system ""Exibe os beneficiário(s) selecionado(s)."" ef[5]	+		step 23 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s).""	+		step 24 system ""Confirma a existência de conta para recebimento de diárias do servidor."" ef[2]	+		step 25 usuario ""Clica em confirmar."" af[4]	+		step 26 system ""Calcula o valor da(s) diária(s) com as informações do formulário."" ef[3,4]	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
39,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,-						1. Magistrados e desembargadores: não podem ultrapassar 60% do valor de um diária de um ministro do STF.	,+						1. Magistrados e desembargadores: não podem ultrapassar 60% do valor de uma diária de um ministro do STF.	,LOW,0,12,55,"{'TC33', 'TC61', 'TC67', 'TC27', 'TC16', 'TC56', 'TC50', 'TC11', 'TC22', 'TC44', 'TC5', 'TC38'}",67
40,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 28 system ""Altera o status da diaria para SOLICITADA: (antes) para empenho; ou, (depois) para prestação de contas""	","+		step 28 system ""Altera o status da diária para SOLICITADA: (antes) para empenho; ou, (depois) para prestação de contas.""	",LOW,0,12,55,"{'TC33', 'TC61', 'TC67', 'TC27', 'TC16', 'TC56', 'TC50', 'TC11', 'TC22', 'TC44', 'TC5', 'TC38'}",67
41,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a opcao escolhida: viagem nacional - dentro do estado (intermunicipal)""	","+		step 2 system ""Exibe a opção escolhida: viagem nacional - dentro do estado (intermunicipal).""	",LOW,0,22,45,"{'TC29', 'TC31', 'TC24', 'TC39', 'TC23', 'TC36', 'TC25', 'TC26', 'TC43', 'TC34', 'TC38', 'TC27', 'TC35', 'TC28', 'TC42', 'TC33', 'TC32', 'TC40', 'TC44', 'TC30', 'TC41', 'TC37'}",67
42,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 4 system ""Exibe a opcao escolhida: país da viagem""	","+		step 4 system ""Exibe a opção escolhida: país da viagem.""	",LOW,0,22,45,"{'TC19', 'TC22', 'TC5', 'TC10', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC21', 'TC3', 'TC1', 'TC20', 'TC4', 'TC9', 'TC2', 'TC8', 'TC11', 'TC12', 'TC15', 'TC6'}",67
43,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	alternative 3 ""Pedido de Diaria apos realizacao da viagem."" {	-		step 1 usuario ""Informa as datas de afastamento, apos o ultimo dia de viagem."" bs 14 	","+	alternative 3 ""Pedido de diária após realização da viagem."" {	+		step 1 usuario ""Informa as datas de afastamento, após o último dia de viagem."" bs 14 	",LOW,0,33,34,"{'TC29', 'TC31', 'TC24', 'TC46', 'TC23', 'TC51', 'TC25', 'TC48', 'TC50', 'TC26', 'TC53', 'TC5', 'TC10', 'TC27', 'TC7', 'TC54', 'TC28', 'TC3', 'TC1', 'TC33', 'TC4', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC30', 'TC55', 'TC56', 'TC49', 'TC47', 'TC52', 'TC6'}",67
44,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s).""	-		step 2 system ""Exibe os beneficiarios selecionados e o campo para preenchimento do nome social""	-		step 3 usuario ""Informa o nome social do beneficiario da(s) diaria(s)"" bs 24	","+		step 1 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s).""	+		step 2 system ""Exibe os beneficiário(s) selecionado(s) e o campo para preenchimento do nome social.""	+		step 3 usuario ""Informa o nome social do beneficiário da(s) diária(s)."" bs 24	",LOW,0,66,1,"{'TC29', 'TC52', 'TC31', 'TC24', 'TC39', 'TC23', 'TC46', 'TC36', 'TC51', 'TC61', 'TC66', 'TC25', 'TC48', 'TC50', 'TC59', 'TC19', 'TC22', 'TC26', 'TC43', 'TC53', 'TC5', 'TC34', 'TC38', 'TC57', 'TC10', 'TC62', 'TC27', 'TC16', 'TC17', 'TC7', 'TC13', 'TC14', 'TC18', 'TC54', 'TC35', 'TC21', 'TC3', 'TC28', 'TC1', 'TC42', 'TC20', 'TC58', 'TC33', 'TC60', 'TC4', 'TC67', 'TC65', 'TC9', 'TC32', 'TC2', 'TC8', 'TC11', 'TC40', 'TC44', 'TC30', 'TC41', 'TC55', 'TC12', 'TC49', 'TC56', 'TC63', 'TC47', 'TC64', 'TC15', 'TC37', 'TC6'}",67
45,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 5 ""Conta para recebimento de diárias não cadastrada"" {	-		step 1 system ""Não confirma a existencia de conta para recebimento de diarias do servidor.	","+	exception 5 ""Conta para recebimento de diárias não cadastrada."" {	+		step 1 system ""Não confirma a existência de conta para recebimento de diárias do servidor.	",LOW,0,6,61,"{'TC51', 'TC39', 'TC62', 'TC17', 'TC28', 'TC6'}",67
46,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	postCondition ""O sistema salva os dados""	-}	",,HIGH,0,12,55,"{'TC33', 'TC61', 'TC67', 'TC27', 'TC16', 'TC56', 'TC50', 'TC11', 'TC22', 'TC44', 'TC5', 'TC38'}",67
47,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial do sistema""	","+	preCondition ""O usuário devidamente autenticado e na tela inicial do sistema.""	",LOW,0,5,0,"{'TC4', 'TC2', 'TC3', 'TC1', 'TC5'}",5
48,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""O usuario acessa o caso de uso atraves do menu."" af[1,2,3,4]	","+		step 1 usuario ""Acessa o caso de uso através do menu."" af[1,2,3,4]	",LOW,0,1,4,{'TC5'},5
49,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Detalhar Diárias""	","+		step 2 system ""Apresenta a tela de Detalhar Diárias.""	",LOW,0,1,4,{'TC3'},5
50,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Analisar Prestação de Contas""	","+		step 2 system ""Apresenta a tela de Analisar Prestação de Contas.""	",LOW,0,1,4,{'TC2'},5
51,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Cancelar Solicitação de Diária""	","+		step 2 system ""Apresenta a tela de Cancelar Solicitação de Diária.""	",LOW,0,1,4,{'TC1'},5
52,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial de cancelar diárias""	","+	preCondition ""O usuário devidamente autenticado e na tela inicial de cancelar diárias.""	",LOW,0,5,0,"{'TC4', 'TC2', 'TC3', 'TC1', 'TC5'}",5
53,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)"" ef[1]	","+		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)."" ef[1]	",LOW,0,4,1,"{'TC4', 'TC2', 'TC1', 'TC5'}",5
54,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Impede o cancelamento e exibe mensagem de erro (MSG205 - Solcitação de diária não pode ser cancelada) para o usuário.""	","+					Impede o cancelamento e exibe mensagem de erro (MSG205 - Solicitação de diária não pode ser cancelada) para o usuário.""	",LOW,0,1,4,{'TC3'},5
55,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)"" 	","+		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)."" 	",LOW,0,4,1,"{'TC4', 'TC2', 'TC1', 'TC5'}",5
56,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Não efetiva o cancelamento e exibe mensagem de erro (MSG217 - Necessário informar uma justificativa para o cancelamento de solicitações	) para o usuário.""	","+					Não efetiva o cancelamento e exibe mensagem de erro (MSG217 - Necessário informar uma justificativa para o cancelamento de solicitações) para o usuário.""	",LOW,0,2,3,"{'TC4', 'TC1'}",5
57,src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela de listagem de diárias""	","+	preCondition ""O usuário devidamente autenticado e na tela de listagem de diárias.""	",LOW,0,3,0,"{'TC3', 'TC2', 'TC1'}",3
58,src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela com as informações da diária do servidor (dados gerais da diária, extratificação do cálculo da diária, conta para crédito, período da viagem, histórico de tramitação, detalhamento de empenho e pagamento, prestação de contas e seus detalhes).	-					Apresenta o numero do empenho e a autorização de pagamento como links.	","+		step 2 system ""Apresenta a tela com as informações da diária do servidor (dados gerais da diária, estratificação do cálculo da diária, conta para crédito, período da viagem, histórico de tramitação, detalhamento de empenho e pagamento, prestação de contas e seus detalhes).	+					Apresenta o número do empenho e a autorização de pagamento como links.	",LOW,0,1,2,{'TC3'},3
59,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela de listagem de empenhos""	","+	preCondition ""O usuário devidamente autenticado e na tela de listagem de empenhos.""	",LOW,0,7,0,"{'TC4', 'TC7', 'TC2', 'TC3', 'TC1', 'TC5', 'TC6'}",7
60,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a lista de solicitações aguardando serem empenhadas ordenado pelo numero da diaria em ordem crescente.""	","+		step 2 system ""Exibe a lista de solicitações aguardando serem empenhadas, de todos os servidores, ordenado pelo número da diária em ordem crescente.""	",LOW,0,1,6,{'TC7'},7
61,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Apresenta a tela de Detalhar Diárias""	","+					Apresenta a tela de Detalhar Diárias.""	",LOW,0,1,6,{'TC6'},7
62,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""filtra a listagem por registros cujos beneficiários não possuem número do credor""	","+		step 1 usuario ""Filtra a listagem por registros cujos beneficiários não possuem número do credor.""	",LOW,0,3,4,"{'TC3', 'TC4', 'TC5'}",7
63,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Registrar Empenho""	","+		step 2 system ""Apresenta a tela de Registrar Empenho.""	",LOW,0,1,6,{'TC1'},7
64,src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		""O Sistema exibe os dados da solicitação para o usuário.""	","+		""O sistema exibe os dados da solicitação para o usuário.""	",LOW,0,3,0,"{'TC3', 'TC2', 'TC1'}",3
65,src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Exibe mensagem de erro (MSG209 - Número do empenho já existe.) para o usuário.""	","+					Exibe mensagem de erro (MSG209 - Número do empenho já existe) para o usuário.""	",LOW,0,1,2,{'TC2'},3
66,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial do sistema""	","+	preCondition ""O usuário devidamente autenticado e na tela inicial do sistema.""	",LOW,0,5,0,"{'TC4', 'TC2', 'TC3', 'TC1', 'TC5'}",5
67,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.	","+		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo número de diárias em ordem crescente.	",LOW,0,5,0,"{'TC4', 'TC2', 'TC3', 'TC1', 'TC5'}",5
68,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 3 usuario ""Seleciona uma diária apta para pagamento"" af[1,2,3,4]	-		step 4 system ""Destaca a diária selecionada""	","+		step 3 usuario ""Seleciona uma diária apta para pagamento."" af[1,2,3,4]	+		step 4 system ""Destaca a diária selecionada.""	",LOW,0,1,4,{'TC5'},5
69,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Detalhar Diárias""	","+		step 2 system ""Apresenta a tela de Detalhar Diárias.""	",LOW,0,1,4,{'TC4'},5
70,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Atualiza a lista de registros de solicitações, onde o nome deverá constar o nome do usuário logado (que se atribuiu como responsável pela AP) no campo de atribuição (no caso de desatribuição, o nome deverá ser removido).""	","+		step 2 system ""Atualiza a lista de registros de solicitações, onde deverá constar o nome do usuário logado (que se atribuiu como responsável pela AP) no campo de atribuição (no caso de desatribuição, o nome deverá ser removido).""	",LOW,0,1,4,{'TC3'},5
71,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Registrar Autorizações de Pagamento""	","+		step 2 system ""Apresenta a tela de Registrar Autorizações de Pagamento.""	",LOW,0,1,4,{'TC2'},5
72,src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 3 usuario ""Informa o número de Autorização de Pagamento e do Exercício.""	","+		step 1 usuario ""Informa o número de Autorização de Pagamento e do Exercício.""	",LOW,0,3,0,"{'TC3', 'TC2', 'TC1'}",3
73,src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 4 usuario ""Confirma a operação.""	-		step 5 system ""Persiste o número da AP e o ano de exercício conforme informados;	","+		step 3 usuario ""Confirma a operação.""	+		step 4 system ""Persiste o número da AP e o ano de exercício conforme informados;	",LOW,0,3,0,"{'TC3', 'TC2', 'TC1'}",3
74,src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Interrompe a operação e exibe mensagem de erro (MSG210 - Número da autorização de pagamento já existe.) para o usuário.""	","+					Interrompe a operação e exibe mensagem de erro (MSG210 - Número da autorização de pagamento já existe) para o usuário.""	",LOW,0,1,2,{'TC2'},3
75,src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial do sistema""	","+	preCondition ""O usuário devidamente autenticado e na tela inicial do sistema.""	",LOW,0,10,0,"{'TC10', 'TC4', 'TC9', 'TC7', 'TC2', 'TC8', 'TC3', 'TC1', 'TC5', 'TC6'}",10
76,src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 5 usuario ""Verifica o histório da tramitação da prestação de contas."" af[1,2,3,4,5]	-		step 6 system ""Exibe o histórico da tramitação da prestação de contas."" 	","+		step 5 usuario ""Verifica o histórico da tramitação da prestação de contas."" af[1,2,3,4,5]	+		step 6 system ""Exibe o histórico da tramitação da prestação de contas.""	",LOW,0,7,3,"{'TC10', 'TC4', 'TC9', 'TC7', 'TC8', 'TC5', 'TC6'}",10
