index,previous_filename,filename,base_tag,head_tag,base_tag_lines_txt,head_tag_lines_txt,edit_classification_truth,new_ct,obsolete_ct,reusable_ct,affected_cts,total_ct
29,,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,"-		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.""
","+		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.
+					Exibe esta lista de diárias também ordenada pela data de chegada da solicitação na fase de autorização (após registrar o empenho).""
",LOW,0,5,0,"{'TC2', 'TC1', 'TC5', 'TC3', 'TC4'}",5
30,,src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,"-		step 4 system ""Exibe a lista de diárias (solicitações) aptas para pagamento ordenado pelo numero da diaria em ordem crescente."" 
","+		step 4 system ""Exibe a lista de diárias (solicitações) aptas para pagamento ordenado pelo numero da diaria em ordem crescente.
+					Exibe esta lista de diarias também ordenada pela data de chegada da solicitação na fase de liquidação (após registrar o empenho).""
",LOW,0,1,3,{'TC4'},4
31,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario acessa o caso de uso atraves do menu."", 
-		""O sistema exibe a tela de solicitacao de diarias.""
","+	preCondition ""O usuário acessa o caso de uso através do menu."", 
+		""O sistema exibe a tela de solicitação de diárias.""
",LOW,0,67,0,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC45', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
32,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a opcao escolhida: viagem nacional - fora do estado (interestadual)."" 
","+		step 2 system ""Exibe a opção escolhida: viagem nacional - fora do estado (interestadual)."" 
",LOW,0,23,44,"{'TC47', 'TC49', 'TC50', 'TC67', 'TC53', 'TC57', 'TC46', 'TC59', 'TC65', 'TC60', 'TC63', 'TC66', 'TC52', 'TC61', 'TC64', 'TC45', 'TC51', 'TC54', 'TC56', 'TC48', 'TC58', 'TC62', 'TC55'}",67
33,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 4 system ""Exibe a opcao escolhida: estado."" ef[1]
","+		step 4 system ""Exibe a opção escolhida: estado."" ef[1]
",LOW,0,22,45,"{'TC47', 'TC50', 'TC49', 'TC67', 'TC53', 'TC57', 'TC46', 'TC59', 'TC65', 'TC60', 'TC63', 'TC66', 'TC52', 'TC61', 'TC64', 'TC51', 'TC54', 'TC56', 'TC48', 'TC58', 'TC62', 'TC55'}",67
34,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 6 system ""Exibe a opcao escolhida: cidade(s).""
","+		step 6 system ""Exibe a opção escolhida: cidade(s).""
",LOW,0,44,23,"{'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC43', 'TC30', 'TC42', 'TC53', 'TC29', 'TC57', 'TC36', 'TC46', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC65', 'TC24', 'TC60', 'TC63', 'TC34', 'TC66', 'TC41', 'TC40', 'TC35', 'TC52', 'TC61', 'TC37', 'TC64', 'TC44', 'TC33', 'TC51', 'TC54', 'TC31', 'TC25', 'TC56', 'TC27', 'TC26', 'TC48', 'TC58', 'TC62', 'TC55'}",67
35,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 8 system ""Exibe a opcao escolhida: tipo de deslocamento.""
","+		step 8 system ""Exibe a opção escolhida: tipo de deslocamento.""
",LOW,0,66,1,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
36,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 10 system ""Exibe a opcao escolhida: hospedagem.""
-		step 11 usuario ""Escolhe o tipo de periodo de afastamento.""
-		step 12 system ""Exibe a opcao escolhida: periodo de afastamento.""
-		step 13 usuario ""Informa as datas de afastamento, antes do ultimo dia de viagem."" af[3]
","+		step 10 system ""Exibe a opção escolhida: hospedagem.""
+		step 11 usuario ""Escolhe o tipo de período de afastamento.""
+		step 12 system ""Exibe a opção escolhida: período de afastamento.""
+		step 13 usuario ""Informa as datas de afastamento, antes do último dia de viagem."" af[3]
",LOW,0,33,34,"{'TC67', 'TC43', 'TC21', 'TC42', 'TC16', 'TC13', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC38', 'TC39', 'TC59', 'TC65', 'TC60', 'TC63', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC61', 'TC20', 'TC37', 'TC64', 'TC44', 'TC12', 'TC14', 'TC19', 'TC15', 'TC62'}",67
37,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 16 system ""Exibe a opcao escolhida: pernoite.""
","+		step 16 system ""Exibe a opção escolhida: pernoite.""
",LOW,0,66,1,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
38,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 18 system ""Exibe a opcao escolhida: justificativa.""
","+		step 18 system ""Exibe a opção escolhida: justificativa.""
",LOW,0,66,1,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
39,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 21 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s)."" af[5]
-		step 22 system ""Exibe os beneficiarios selecionados."" ef[5]
-		step 23 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s).""
-		step 24 system ""Confirma a existencia de conta para recebimento de diarias do servidor."" ef[2]
-		step 25 usuario ""Clica em confirmar."" af [4]
-		step 26 system ""Calcula o valor da(s) diaria(s) com as informacoes do formulario."" ef[3,4]
","+		step 21 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s)."" af[5]
+		step 22 system ""Exibe os beneficiário(s) selecionado(s)."" ef[5]
+		step 23 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s).""
+		step 24 system ""Confirma a existência de conta para recebimento de diárias do servidor."" ef[2]
+		step 25 usuario ""Clica em confirmar."" af[4]
+		step 26 system ""Calcula o valor da(s) diária(s) com as informações do formulário."" ef[3,4]
",LOW,0,12,55,"{'TC44', 'TC33', 'TC22', 'TC50', 'TC67', 'TC5', 'TC56', 'TC38', 'TC27', 'TC61', 'TC11', 'TC16'}",67
40,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-						1. Magistrados e desembargadores: não podem ultrapassar 60% do valor de um diária de um ministro do STF.
","+						1. Magistrados e desembargadores: não podem ultrapassar 60% do valor de uma diária de um ministro do STF.
",LOW,0,12,55,"{'TC44', 'TC33', 'TC22', 'TC50', 'TC67', 'TC5', 'TC56', 'TC38', 'TC27', 'TC61', 'TC11', 'TC16'}",67
41,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 28 system ""Altera o status da diaria para SOLICITADA: (antes) para empenho; ou, (depois) para prestação de contas""
","+		step 28 system ""Altera o status da diária para SOLICITADA: (antes) para empenho; ou, (depois) para prestação de contas.""
",LOW,0,12,55,"{'TC44', 'TC33', 'TC22', 'TC50', 'TC67', 'TC5', 'TC56', 'TC38', 'TC27', 'TC61', 'TC11', 'TC16'}",67
42,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a opcao escolhida: viagem nacional - dentro do estado (intermunicipal)""
","+		step 2 system ""Exibe a opção escolhida: viagem nacional - dentro do estado (intermunicipal).""
",LOW,0,22,45,"{'TC28', 'TC43', 'TC30', 'TC42', 'TC29', 'TC36', 'TC38', 'TC39', 'TC23', 'TC32', 'TC24', 'TC34', 'TC41', 'TC40', 'TC35', 'TC37', 'TC44', 'TC33', 'TC31', 'TC25', 'TC27', 'TC26'}",67
43,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 4 system ""Exibe a opcao escolhida: país da viagem""
","+		step 4 system ""Exibe a opção escolhida: país da viagem.""
",LOW,0,22,45,"{'TC6', 'TC8', 'TC9', 'TC21', 'TC10', 'TC16', 'TC13', 'TC17', 'TC22', 'TC4', 'TC2', 'TC18', 'TC20', 'TC12', 'TC1', 'TC14', 'TC5', 'TC19', 'TC11', 'TC3', 'TC15', 'TC7'}",67
44,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	alternative 3 ""Pedido de Diaria apos realizacao da viagem."" {
-		step 1 usuario ""Informa as datas de afastamento, apos o ultimo dia de viagem."" bs 14 
","+	alternative 3 ""Pedido de diária após realização da viagem."" {
+		step 1 usuario ""Informa as datas de afastamento, após o último dia de viagem."" bs 14 
",LOW,0,33,34,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC9', 'TC30', 'TC10', 'TC53', 'TC29', 'TC46', 'TC23', 'TC32', 'TC4', 'TC24', 'TC2', 'TC52', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC25', 'TC5', 'TC56', 'TC27', 'TC3', 'TC26', 'TC48', 'TC11', 'TC7', 'TC55'}",67
45,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""Seleciona o(s) beneficiarios da(s) diaria(s).""
-		step 2 system ""Exibe os beneficiarios selecionados e o campo para preenchimento do nome social""
-		step 3 usuario ""Informa o nome social do beneficiario da(s) diaria(s)"" bs 24
","+		step 1 usuario ""Seleciona o(s) beneficiário(s) da(s) diária(s).""
+		step 2 system ""Exibe os beneficiário(s) selecionado(s) e o campo para preenchimento do nome social.""
+		step 3 usuario ""Informa o nome social do beneficiário da(s) diária(s)."" bs 24
",LOW,0,30,37,"{'TC47', 'TC49', 'TC50', 'TC16', 'TC13', 'TC57', 'TC58', 'TC36', 'TC46', 'TC38', 'TC23', 'TC59', 'TC4', 'TC24', 'TC60', 'TC2', 'TC34', 'TC35', 'TC61', 'TC37', 'TC12', 'TC1', 'TC14', 'TC5', 'TC25', 'TC27', 'TC3', 'TC26', 'TC48', 'TC15'}",67
46,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 1 ""DNE Indisponivel"" {
","+	exception 1 ""DNE Indisponível"" {
",LOW,0,67,0,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC45', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
47,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 2 ""O serviço de integração RGP Core encontra-se indisponível"" {
","+	exception 2 ""O serviço de integração RGP Core encontra-se indisponível."" {
",LOW,0,67,0,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC45', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
48,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 3 ""Dados obrigatórios não informados"" {
","+	exception 3 ""Dados obrigatórios não informados."" {
",LOW,0,67,0,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC45', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
49,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 4 ""Conflito de datas para solicitação de diárias"" {
","+	exception 4 ""Conflito de datas para solicitação de diárias."" {
",LOW,0,67,0,"{'TC6', 'TC8', 'TC28', 'TC47', 'TC49', 'TC50', 'TC67', 'TC9', 'TC43', 'TC21', 'TC30', 'TC10', 'TC42', 'TC16', 'TC13', 'TC29', 'TC53', 'TC17', 'TC57', 'TC58', 'TC22', 'TC36', 'TC46', 'TC62', 'TC38', 'TC39', 'TC23', 'TC32', 'TC59', 'TC4', 'TC65', 'TC24', 'TC60', 'TC63', 'TC2', 'TC34', 'TC66', 'TC18', 'TC40', 'TC41', 'TC35', 'TC52', 'TC61', 'TC20', 'TC37', 'TC64', 'TC45', 'TC44', 'TC12', 'TC33', 'TC51', 'TC54', 'TC1', 'TC31', 'TC14', 'TC5', 'TC25', 'TC56', 'TC19', 'TC27', 'TC11', 'TC3', 'TC26', 'TC48', 'TC15', 'TC7', 'TC55'}",67
50,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	exception 5 ""Conta para recebimento de diárias não cadastrada"" {
-		step 1 system ""Não confirma a existencia de conta para recebimento de diarias do servidor.
","+	exception 5 ""Conta para recebimento de diárias não cadastrada."" {
+		step 1 system ""Não confirma a existência de conta para recebimento de diárias do servidor.
",LOW,0,6,61,"{'TC6', 'TC28', 'TC17', 'TC51', 'TC39', 'TC62'}",67
51,,src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	postCondition ""O sistema salva os dados""
-}
",,HIGH,0,12,55,"{'TC44', 'TC33', 'TC22', 'TC50', 'TC67', 'TC5', 'TC56', 'TC38', 'TC27', 'TC61', 'TC11', 'TC16'}",67
52,,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial do sistema""
","+	preCondition ""O usuário devidamente autenticado e na tela inicial do sistema.""
",LOW,0,5,0,"{'TC2', 'TC1', 'TC5', 'TC3', 'TC4'}",5
53,,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""O usuario acessa o caso de uso atraves do menu."" af[1,2,3,4]
","+		step 1 usuario ""Acessa o caso de uso através do menu."" af[1,2,3,4]
",LOW,0,1,4,{'TC5'},5
54,,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Detalhar Diárias""
","+		step 2 system ""Apresenta a tela de Detalhar Diárias.""
",LOW,0,1,4,{'TC3'},5
55,,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Analisar Prestação de Contas""
","+		step 2 system ""Apresenta a tela de Analisar Prestação de Contas.""
",LOW,0,1,4,{'TC2'},5
56,,src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Cancelar Solicitação de Diária""
","+		step 2 system ""Apresenta a tela de Cancelar Solicitação de Diária.""
",LOW,0,1,4,{'TC1'},5
57,,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial de cancelar diárias""
","+	preCondition ""O usuário devidamente autenticado e na tela inicial de cancelar diárias.""
",LOW,0,5,0,"{'TC2', 'TC1', 'TC5', 'TC3', 'TC4'}",5
58,,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)"" ef[1]
","+		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)."" ef[1]
",LOW,0,4,1,"{'TC1', 'TC4', 'TC5', 'TC2'}",5
59,,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Impede o cancelamento e exibe mensagem de erro (MSG205 - Solcitação de diária não pode ser cancelada) para o usuário.""
","+					Impede o cancelamento e exibe mensagem de erro (MSG205 - Solicitação de diária não pode ser cancelada) para o usuário.""
",LOW,0,1,4,{'TC3'},5
60,,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)"" 
","+		step 2 system ""Exibe a mensagem (MSG102 - Confirmar cancelamento)."" 
",LOW,0,4,1,"{'TC1', 'TC4', 'TC5', 'TC2'}",5
61,,src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Não efetiva o cancelamento e exibe mensagem de erro (MSG217 - Necessário informar uma justificativa para o cancelamento de solicitações	) para o usuário.""
","+					Não efetiva o cancelamento e exibe mensagem de erro (MSG217 - Necessário informar uma justificativa para o cancelamento de solicitações) para o usuário.""
",LOW,0,2,3,"{'TC1', 'TC4'}",5
62,,src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela de listagem de diárias""
","+	preCondition ""O usuário devidamente autenticado e na tela de listagem de diárias.""
",LOW,0,3,0,"{'TC1', 'TC3', 'TC2'}",3
63,,src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela com as informações da diária do servidor (dados gerais da diária, extratificação do cálculo da diária, conta para crédito, período da viagem, histórico de tramitação, detalhamento de empenho e pagamento, prestação de contas e seus detalhes).
-					Apresenta o numero do empenho e a autorização de pagamento como links.
","+		step 2 system ""Apresenta a tela com as informações da diária do servidor (dados gerais da diária, estratificação do cálculo da diária, conta para crédito, período da viagem, histórico de tramitação, detalhamento de empenho e pagamento, prestação de contas e seus detalhes).
+					Apresenta o número do empenho e a autorização de pagamento como links.
",LOW,0,1,2,{'TC3'},3
64,,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela de listagem de empenhos""
","+	preCondition ""O usuário devidamente autenticado e na tela de listagem de empenhos.""
",LOW,0,7,0,"{'TC6', 'TC2', 'TC1', 'TC5', 'TC3', 'TC4', 'TC7'}",7
65,,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Exibe a lista de solicitações aguardando serem empenhadas ordenado pelo numero da diaria em ordem crescente.""
","+		step 2 system ""Exibe a lista de solicitações aguardando serem empenhadas, de todos os servidores, ordenado pelo número da diária em ordem crescente.""
",LOW,0,1,6,{'TC7'},7
66,,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Apresenta a tela de Detalhar Diárias""
","+					Apresenta a tela de Detalhar Diárias.""
",LOW,0,1,6,{'TC6'},7
67,,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 1 usuario ""filtra a listagem por registros cujos beneficiários não possuem número do credor""
","+		step 1 usuario ""Filtra a listagem por registros cujos beneficiários não possuem número do credor.""
",LOW,0,3,4,"{'TC3', 'TC4', 'TC5'}",7
68,,src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Registrar Empenho""
","+		step 2 system ""Apresenta a tela de Registrar Empenho.""
",LOW,0,1,6,{'TC1'},7
69,,src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		""O Sistema exibe os dados da solicitação para o usuário.""
","+		""O sistema exibe os dados da solicitação para o usuário.""
",LOW,0,3,0,"{'TC1', 'TC3', 'TC2'}",3
70,,src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-					Exibe mensagem de erro (MSG209 - Número do empenho já existe.) para o usuário.""
","+					Exibe mensagem de erro (MSG209 - Número do empenho já existe) para o usuário.""
",LOW,0,1,2,{'TC2'},3
71,,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-	preCondition ""O usuario devidamente autenticado e na tela inicial do sistema""
","+	preCondition ""O usuário devidamente autenticado e na tela inicial do sistema.""
",LOW,0,5,0,"{'TC2', 'TC1', 'TC5', 'TC3', 'TC4'}",5
72,,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo numero de diarias em ordem crescente.
","+		step 2 system ""Recupera e exibe para o usuário a lista de diárias aptas para pagamento ordenado pelo número de diárias em ordem crescente.
",LOW,0,5,0,"{'TC2', 'TC1', 'TC5', 'TC3', 'TC4'}",5
73,,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 3 usuario ""Seleciona uma diária apta para pagamento"" af[1,2,3,4]
-		step 4 system ""Destaca a diária selecionada""
","+		step 3 usuario ""Seleciona uma diária apta para pagamento."" af[1,2,3,4]
+		step 4 system ""Destaca a diária selecionada.""
",LOW,0,1,4,{'TC5'},5
74,,src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,"-		step 2 system ""Apresenta a tela de Detalhar Diárias""
","+		step 2 system ""Apresenta a tela de Detalhar Diárias.""
",LOW,0,1,4,{'TC4'},5
